Rating,Review
2,"Eight years after the events of Child's Play 2, though that the makers of the Good Guy dolls, can't seem to help but to try to keep the factory going after what went on with one of their dolls. Just when Andy thinks that he can possibly get on with his life, Chucky eventually makes his way back to him in some way. Upon seeing that Chucky had found out where he is, what he don't know is that he had found someone `new' to play with and try to transfer his soul into a human body, and tries everything he can to help put a stop to him for good. That doesn't stop Chucky from unleashing some hell on the way and killing those who get in his way in any possible, though eventually this time it ends up that ends up being his downfall. Overall I give Child's Play 3, 2.5 stars out of 5."
2,"Although this book is called a ""classic"", and listed as appropriate for 5-year olds, I think it's better suited for 3 or 4-yr. olds. I won't even read it to my twin grandsons who are 5 because I think they'd be bored silly. It's very dated as far as children's books go."
2,had trouble finding out how to put it together--- then the motor started and would not stop--- had trouble getting the bottom in the right angle to stop it and then the slightest movement and it would go on again.I would return it but it is too heavy to move--- heavy to move to make it change to mop part from brush part and making the motor stop was a formidable task.I will let he battery run out and try it a few more times and try to use it just as a heavy mop. that should not take too long.
2,"Sonic A2B is a mediocre game, plain and simple.___Pros___Fun 2 playerSome fun levels___Cons___Average graphicsBad cameraAwful voice actingNo four player racingTerrible storyI wish that Sega would get it throught there heads. Sonic is not a 3-d game. I loved it back when it was a classic 16-bit Genisis game. If they could make a 2-d sonic with Gamecube quality graphics, it would rock. Oh, and take out that chao garbage. It is not fun. In fact that is what gave the game a 2/5 instead of a 3/5. Get sonic for the Gameboy. That is a truly fun experiance."
2,The bells are well made and make lots of noise... BUT THEY DO NOT HAVE ADJUSTABLE VELCRO CLOSURE AS THE DESCRIPTION SAYS!!!! which makes them unwearable for adults and they easilly fall off kids hands! They can't be attached to a belt loop or handheld or ankle! very disappointing.
2,"I tried, I really did. The first season, I tried three episodes and just couldn't stand it. I give it a star for Baldwin because as hard as it is to admit, every Baldwin is talented - whether hilarious comedy or drama or action, I enjoy them all - most of the time. The other star is for being so good at impressing the award committees. Whether it's because everybody knows everybody or because they make the kind of funny that the elite media types like or they made a deal, I do not know, but they deserve a star for being able to beat some of the best shows on tv without having to be one of the best shows on tv. That takes talent - or something. Sorry but it just doesn't compare, not even the same league as The Office, Big Bang, Pushing Daisies (more a comedy within a drama, I guess) and so many more. I tried after they won all the awards to watch the second season and it was worse than I remembered."
2,"It's a Buffy the Vampire Slayer tie-in book. And the first one I've read. I don't know how it compares to the others, but it was a rather interesting experience. I counted one mention of Cordelia in the entire book - I thought she'd deserve more mention than that?The book is made up of six short stories, and the first story confounded me at first, but as it went on, it seemed to have a storyline that was present, but by the fifth story it had disappeared.I, on a whole, would not recommend this book unless you are a die-hard Buffy fan that has to read the novels too. I think I'll just stick to the tv show from now on, unless I get really bored."
2,"Handlebars have two ends. If you want a mirror at each end, you want two of these. It is a well made part, but I wouldn't have payed so much if i realized it was for one."
2,I order this Pasta Set. It is beautiful but arrived with a chip. I had to order a replacement. I hope the next set isn't chipped.
2,"A compilation of pieces from Esquire and Fortune over the past twenty years or so is what we have here. Kind of a mixed bag, at times very funny, others not so. I found myself wanting some of the articles to go on longer."
2,"I bought this album, like many people this year who were looking for decent music in todays bad times for rock, along with Foo Fighters 'In Your Honor' and Beck's 'Guero'. Of the 3 CD's I purhcased that day, this is by far my least favorite. Very dissapointing. I am a fan of Weezer's old stuff, and the single ""Beverley Hills"" was good, which made me think the album would be, but guess what? The album turned out to be a boring, sophmoric emo album, something I would never buy if I had not had previous respect for this band. I like ""Beverley Hills"", ""This Is Such A Pity"", and ""We Are All On Drugs"" (""Your My Best Friend"", for some reason, has also started to grow on me). Other than the aforementioned songs this album is sophmoric emo crap. I believe I will sell it."
2,"The toy is cute, but the website is not adult friendly, let alone child friendly...needs way more work!! Not very much to do on the site, and very slow loading...webkinz is way better."
2,"this books gives no advice on how to make money, it's all about blablablabla ..... it's a waste!!!!!!!!!!!!!! I think we can all agree that donald trump is many thing but certainly not a good author !"
2,"An undeniably impressive display of guitaristics, Workin' Out is also more than a little cheesy. There's lots of down-homey and atmospheric numbers to showcase how versativel Kessel was, but precious little of real jazz value. Workin' Out is fun to hear, but only if your mood is cheerful and utterly undemanding, and it's in-your-face virtuosity might be of greatest interest to guitar students -- expect that, if I were learning jazz guitar, I'd personally rather sound like Kenny Burrell or Jim Hall. Kessel later gravitated to television and studio work, and it's not hard to hear why."
2,"The words Hell in a Cell can strike fear into most any competitor. Its unforgiving steel can shorten careers in an instant. Brock Lesnar and Undertaker, however, show no fear in this WWE Championship instant classic."
2,"Uma Thurman and Christina Ricci make this movie. Very good performances by those two, especially Thurman, but this lead ""actor"" is horrendous! What a waste of ten bucks. This guy can't act to save his life. The story line is boring. It's tolerable if you enjoy period films, and again, Thurman makes it, but seriously - otherwise, a total waste of time."
2,This book was a huge disappointment. I can't believe Oprah recommended it. The writing was amateurish. The story was obvious. I wouldn't read this author again.
2,"Although the design is wonderful, I am very sorry to say I am greatly disappointed with the quality of this dresser.Many of the interior pieces have no finish applied to them, most notably the drawer backs. The back of dresser is a piece of cardboard which is nailed in place.Also disturbing is the top was damaged in several places, despite no damage to the shipping container. This seems to be a recurring problem, which other reviewers have mentioned. Most of the areas could be touched up, however one area in the left rear edge is dinged badly and is defying any means of touch up.One plus in addition to the style of the unit, is the drawer glides. They were challenging to install due to an error in the instructions, but they work wonderfully.For the money I would expect at least quality with all pieces finished inside and out and a laminated back to the dresser.I would also hope they package the top better to prevent the damage that seems to occur from shipping."
2,"Well, like others here, I really wanted to like this product. And like so many espresso machine buyers, I came back from Italy with hopes of brewing the perfect espresso. I ordered this machine with high hopes for Valentine's Day and although it arrived right on time (thanks Amazon) the pump did not function and I spent a half a day trying to figure out if it was me or the darn machine - I called customer service from Capresso and they were very eager to help me, ultimately telling me they'd send a new body right away. However, the next day they called again and let me know it'd be early March before they could ship out the part. So, I returned it to Amazon and ordered a new one, it also came rush order (Thanks again, Amazon), and this one would not switch from steam to coffee - it was stuck on hot water. I believe this product is just too cheaply made, which is just too bad - this company is supposed to be Swiss, but this machine was made in China. I give up - [...]"
2,The plot seemed to lack direction. I've come to expect really great stuff from Nicholas Sparks but this time I felt disappointed.
2,"I've now grouted five different major tile projects, and am not impressed with the performance of polyblend grout. In both natural gray and sandstone, the color was very uneven in the finished project. It looked fine until the grout was thoroughly dry, but then some spots still looked dark (like they were still wet), and other spots were lighter. The problem has persisted for 10 years in one bathroom and four weeks (so far) in another. It's not my technique, because I didn't have the same problem with the Laticrete brand."
2,I have nothing else to say except that it doesn't work. Used up the whole bottle on a certain area and scarring is still exactly the same.
2,"This poster could have been my favorite , but it was printed on cheap flimsy paper . I'd recommend finding a shop that has clearer images and sturdier paper ."
2,"This was a ok video the ladder match and jerico vs rhyno were decent.BUT THE OTHER MATCHES WERE TERRIBLE.Angle got messed up badly by austin and was about to win but he got [messed] over.I was waiting for this cage match to get good but it didnt.The rock vs booker T was pretty [bad] too,because I dont like the rock or booker T, if anything I would want booker T to win.DO NOT BUY RENT IT ONLY!!!!!!!!"
2,"I bought this movie, basically knowing it would be awful and I wasn't disappointed. All the reviewers on here are right (except the two that gave it 5 stars) -it is a horrible movie. BUT, I gave it two stars.Why, you may ask? Because I read the great book by the same name, and it was very cool to see the scene with actual footage of Spahn ranch. (burned down not long after), and to see the scene with authentic hippies.The rest of the movie is throw away. If you want a good movie, don't buy this. If you loved the book, or are very interested in the Manson trial/family and want to see footage of Spahn ranch, here it is. Be warned - you'll get five or ten minutes of hippie/Spahn ranch footage."
2,"I have been an avid fan of the series for years (feels like decades). I bought this book anticipating the best. I am disappointed. This book doesn't even really pick up where the last one left off. More to the point, it describes the event from another characters aspect and location around the time Rand cleanses the source of the taint. It does proceed forward a little, but not by much. This whole book could have been summarized at the beginning of each chapter related to the character involved. This was a huge waste of paper and time. I will continue to buy the books and read them, because I am too far in to not know how it ends, but give the public some credit. People will stop buying the books if you don't keep them interested. This book was not interesting at all, and rather boring."
2,Coax seemed OK but the coil had several kinks making it unuseable except for patch cords. Kinks destroy the characteristic cable impedance.
2,"We all thought they were so pretty and festive. However, when they were washed, for use, the red paint on the stems, peeled off. I now, have to return them, and we are very disappointed in them."
2,"After reading Christopher Rice's first book, I was expecting another good one. Yet, I was very disappointed with this book. It was too much of guessing who did what and why they did it. I was left feeling confused as to the motivations behind some of the characters actions. Not enough of the characters' past was revealed, which did not help explain their psychological problems. At the end, the reader is left feeling as if so much has happened yet nothing was resolved."
2,"Although I am anti-Bush and I generally agree with Moore's viewpoints, this book could have been a lot better. Instead of wasting pages making fun of republicans, Moore could have developed more meaningful arguments against the right-wing agenda. Although I think some of the stuff he says is amusing, we can't fight the right-wing by just going on about how stupid they are. We need something more substantial than that."
2,"The frame was broken at two edges. The box it came in was fine and the corners were secured with cardboards so this was NOT a shipping issue. Glass for front and back are great but the material this frame is made up of is flimsy. Despite that, it would still look great on the wall if only the frame had arrived in a single piece. I should have returned it but managed to superglue and hang it anyways which sadly also means no other picture will ever go in this frame. Looks good on the wall. Hoping no one gets too close to it."
2,"I picked up Reaper knowing what I was getting into ... a technothriller not a literary classic. Still, even the wildest plot line needs some semblance of logic. Here the two ""ordinary"" people who are the main characters possess every ability known to man: brains, athleticism; plus knowledge of medicine, science, computer technology and criminal techniques. I'm surprised they didn't build their own cars from twigs and tape. And I think the chase scene at the end may still be going on. There are some interesting scientific concepts here if you can fight through the papier mache characters to get to them. It was a disappointing book ... probably because it was a really a screenplay."
2,Very disappointed. Tried to read the first few chapters multiple times. Still do not get the purpose for RDF.Sort of like looking up a word in the dictionary and having a recursive definition.
2,"Nice looking shoe. Wasn't the shade of ""cognac"" that I would have preferred (expected something a tad lighter in color). Took a chance in ordering a half size larger because that's all was avail; and it was being offered at a rather inexpensive price. Comfortable initially - plenty of cushion. However, after two wears, heels started to slip while walking and toes started to slide forward. Shoe is also a bit heavy. If I had to do it all over again, I'd attempt to get this shoe in my true size, which I imagine would be very snug initially, and attempt to break them in after three to four wears. Overall, I'd give this shoe 2 1/2 stars out of five."
2,"I feel that this book should be a must read for all new parents. This book has the best advice on how to calm your baby. I appreciate having this book as it works for my daughter. The advice in this book is priceless. It really works. This book is what will turn your ""colicky"" baby into a bundle of joy.[...]"
2,"That's pretty much the last time i take a recommendation from Amazon sight unseen. We have a pretty regular ""game night"" around here, ages 22-30, and we have enjoyed quite a few games, both drinking and sober, and I'll say this: the vikings would be disappointed. We tried this game both while drinking and while sober, and both times it sort of stank. It's a large collection of poor sexual innuendo, simplistic interface, and unchallenging gameplay. You're supposed to secretly pick one of four products, then select one of several slogans to advertise that product, read it aloud, and the other players guess what you are advertising. Unless one or more of your players has had a partial/full lobotomy, there's not much challenge to it. We quit about 1/3 of the way through when drinking (and i got chastised for bringing such a lame game to the party) and when sober we decided after a few questions that we'd be better off with Pictionary. So there you go."
2,"I opted for the ""unbreakable"" coffee press for my office as the previous glass carafe did not fair well in an office environment. My high hopes were short lived as the plastic portion of the filter started cracking after a few months of very infrequent use and then broke into half a dozen little pieces in a little over a year. It appears the manufacturer placed their focus on creating the unbreakable carafe while neglecting filter quality all together. I am now left with a carafe- just a carafe."
2,"I am now going through what everyone else is talking about.Finding replacement bulbs. For $20 this is unfortunatelyfor some a ""throw away"" mirror. At least ours lasted morethan 4 weeks."
2,"This is actually a cute book with some nice photos of grandmothers and children. However, I was looking for a book that my son could give to his grandmothers as a gift, and this book is not at all appropriate for that. Many of the entries are either a little weird or simply don't apply to his grandmothers. Examples: ""I love Grandma because she steers me away from the wrong friends,"" or ""I love Grandma because she lets me jump on the bed."" If you're thinking about making your own personal version though, then this book would be good to use for ideas of what to say and what kinds of pictures to include."
2,"It is understandable that Lou Gramm was given a chance to sing, but, in spite of his surgery and weight gain, the video is poorly shot (there are scenes from a hotel lobby doing registration and taken shots of the tiles!!), the camera work is very poor, the sound is lacking, and of course Lou Gramm is but a shadow of his prior persona. To keep the memory alive, check the older stuff."
2,"I really liked Pride and Prejudice, Persuasion was true to the Austin book, but the casting wa strange, Emma and Mr. Knightley had no spark, Norlthanger Abbey was so badly cast and acted I could not watch more than a few minutes. Since that bad experience I have not had the desire to watch Mansfield Park, but will do so one day. On the whole, the collection was disappointing."
2,I was so excited about getting a coin purse. Especially one that was handmade. I'm upset because I received a plain old black and white one which wasn't even in the picture. It also felt a little weird because I'm black. Also I can't ever seem to get this thing open. I try extremely hard and it takes me about 12 tried to open it. It would really help if they let you atleast describe what you want like say you want it colorful or not plain or something like that.
2,Be prepared for a book that spends a significant amount of time advocating alternative life styles.
2,"I just had to say that when I read the other review that said the clowns in here were too scary looking, I chuckled-- until I took a look at the book myself and saw them! Today I was in B&N and saw this book, and I must say those freaky clowns on each page ruin this book. I love these I Spy books, but although I don't get scared by clowns, I do wish they chose a set of cute little clowns instead. Try the Spooky House I Spy book-- so cute and fun!!"
2,"This is great reading for the ditzy, hormone driven teenage girl group. Call it romance or whatever, it is just drivel!"
2,i watched this movie on the showtime.i expected it to be as good as body chemistry 4. but to my disappointment it was not. rather it was silly and very illogical. silly ending too.
2,"I bought this Thermocafe along with the smaller .5 liter version, and both stopped working in less than 6 months. Apparently the vacuum seals are made made of a cheap grade of plastic, and wear out quickly. Hot drinks are not kept hot, and cold drinks do not not stay cold."
2,"It came without batteries and I have not purchased batteries to see how it works. Too bad. Seemed like a good idea, but I DO wish it had come with batteries."
2,It's a film that many Canadian's can relate to. It's a story about three hockey fanatic brothers and a controlling mother.I don't wanna waste too much time on this film. I'm gonna keep it short. The acting in this film is quite good most of the time. The story is good enough to keep you interested. The problem with this film is the poor direction and photography. It seems like these guys only had one lens with one focal length. All of the hockey action in this film is ruined by poor camerawork and a lack of imagination. It's like they shot the hockey scenes in a rush cause they couldn't afford more rink time or something. It completely ruined what could have been a great indie flick. Half assed.If you're gonna make a film about a sport it might come in handy to know a bit about sports photography.If the camerawork wasn't so crappy I would have given this one 4 stars.
2,"This is a poor rewrite of a much better book, Multiple View Geometry in Computer Vision, by Hartley & Zisserman. It fails to clarify any of the more difficult concepts presented by Hartley & Zisserman and is far less complete in the treatment of the subject matter. I can not recommend this book when a better written, more thorough treatment is already available from Hartley & Zisserman."
2,"I have been a huge fan of Tom Clancy since high school. Red October was the first 'non-required' novel I read. I have come to appreciate the detail he works into his plots, but this was rediculous. The first 500 pages were not only slow, but boring. I got tired of hearing how Jack Ryan hated being President, how much Nomuri enjoyed having sex, and how much money everybody could be making if they did not work for the Government. Slow, redundant, painful. Keep this one in the bathroom and work through it over the next year."
2,"I love Jane Austen and this version of Mansfield Park, well, who ever decided on the costumes should be fired. Through the entire movie I kept telling Fannie 'put your hair up'. The Bertram's would have had her put her hair up and have her be presentable. For her and all the other women, I kept wanting to tell them 'cover your chest'. The dresses weren't even from Jane's time period. The only thing I LOVED about this version was Edmund's discovery of loving Fannie and his mother's awareness to support it."
2,"I agree with other reviewers that the Blueray filming & costumes were excellent. However, the most important thing about a ballet is the choreography, and here it it frequently boring. I also don't feel that Chopin's music fits the story or the choreography very well, so sometimes it seems to be simply background music unrelated to what is happening on stage."
2,"This scanner didn't do half of what the ad said it would do. I bought it to scan color photos, (Which it failed to do). It dumps a lot of software onto your hard drive and it does not uninstall in a clean fashion. You have to hunt down all the crap it stored and ""Force Remove"" the garbage out of your system.It scanned Black and White materials perfectly, but no color."
2,"While the book covers some interesting aspects of mid and high model rocketry, it is not as comprehensive as other books and dated given the advances in the hobby of the past years. If you are looking for a book to complement your model rocketry library, this will be a useful addition. If you are looking to take the step from basic model rocketry into mid or high power model rocketry, there are other books that better describe ""how to""."
2,"I've yet to see a movie or read any fiction involving a nuclear power plant that was anything but silly. Writers: just don't go there if you don't know what you're talking about! Now, the forensic stuff in Patricia Cornwell's books is fascinating. She knows that field very well, but the power plant thing was an idea best forgotten. It shot the whole climax into total silliness for me. Granted, I have the advantage of having worked in a nuclear plant for 16 years and not everyone has that. The plot probably worked ok for most people, but for me, it was a serious blow to credibility."
2,You'd have to be on drugs to like this crap. The whole concept is F'd up! I think the writer and/or director must have smoked alot of stuff before they filmed this! The biker helmets look more like they're glasses than it resembiling a skull. If you like movies that really suck ass then this is for you! I'd rather watch paint dry or do nasty things to my cat with a plastic fork than ever watch this again!!!
2,This book has some great insights into the frauds put out to the public. It also gives the reasons why trusted people would deliberatey deceive the public.
2,The lenses were smoke im a surgeon so... Does not work for me cause i need to use in the operating room
2,"When I saw the previews of this movie, they were simply hilarious!Unfortunately, another case of the best parts of the movie being those parts in the previews, with the actual delivered product not living anywhere up to the hype.There were a few chuckles if you can wade through to the last 1/3 of the flick. Otherwise, forget it."
2,"This book is pure sleep-walk. I kept hoping, wanting to embark on a heroes journey, but never got there. Nothing can match the hollow feeling you get when you're finally done. To call it shamelessly open-ended is an understatement. If an unknown author put forth such a plot-less, pointless novel, it never would have been published.Nothing binds this story together -- there is no premise, there is no fulfillment. Characters wander in and out for no reason. They possess melodramatic qualities (i.e. the sexual harrasser - how 90's). It's the worst bit of dramatic writing from someone who should know better that I can remember. And, it's the most shameless, cynical attempt to sell a sequel I've ever seen"
2,"i got this cd for christmas so thank God i didn't have to spend actual money on it. i am a die hard LB fan, but i could have wailed in agony when i played this cd. ""Break Stuff"" was unrecognizable, so was ""Nookie"" 5 versions of ""My Way""; did Fred get bored or something? ""Take A Look Around"" is a bright spot, but what's with the ""player, hater"" spiel at the end? The ""my way"" remix with P. Diddy was good and energetic, but i got tired of his ""this is the remix"" monotone in the background.OH God, i dread the next studio album; no one can replace Wes!! Please please tell me this is not the end of my beloved LB!"
2,"If you're new to Joni Mitchell-don't look here.Apart from Night Ride Home and about half the tracks on Wild Things... this is a poor selection of her talent.I've never been able to listen to Chalk Mark or Dog Eat Dog albums without cringing, despite the fact that musically Joni is in my top 3 artists of all time.Only buy this if you want the demo tracks and the packaged photos and notes; otherwise borrow copies of seperate CD's before you decide. To me, it's just a marketing ploy to rake in the dollars for the unreleased demo's. An expensive investment for little return."
2,Cheap. Cost and quality about the same. Nice picture on the DVD case. Quality looks like someone pressed multiple copies off the original. I got the one that must have been pressed last.For the price O.K. but I woudn't spend any more.
2,Some good-looking people in a poorly executed movie. The editing was bad and so was the sound. I thoroughly enjoy over-the-top slasher movies. I watched this one to the end only because some of the actors were hot. Not a complete disaster but close.
2,"I went out on a limb and purchased these wiper blades at a premium. It took less than a month before the blade itself slipped out of the metal guide. While the blade can be positioned back into the guide and works great when functional, every week or (2) I have to fix the same issue. I have used this new style wiper from other brands, and this is the only one that has given me this issue."
2,"I bought this camera to be able to shoot close ups with the macro mode. Very disappointed. I was never able to shoot at close range and have the the picture turn out. Very grainy!The software was not easily installed. You need to read the directions from 3 differant instruction booklets that came with it. A little bit of info from one book, a little more from another etc. I purchase this thinking it would be a great camera from reading all the ""great"" feedbacks. Not sure why someone would recommend this one."
2,"This thermometer died after a month. We suspect that some liquid got into the temperature probe. It's not really water resistant.It comes with a magnet on the back for putting it on a refrigerator, but it's not strong enough for us to feel safe doing that.It doesn't have a timer function, just a temperature alert function.Not worth the money."
2,"I have bought several of the Dr. Suess Bright and Early Board Books, and they simply don't stand up to the abuse a toddler dishes out. None of the other board books we own have fallen apart the way these have."
2,mostly silly shows and plots. time to kill this series. how dare they make a joke out of a very strong Stephen King character. This series drifts so far away from the Johnny Smith depicted by Christopher Walken in the movie.
2,"Earth has been subjected to another ice age and the people have degenerated as they struggle to survive. Emigrants from the stars rediscover earth and decide to ""help"". Their help consists of taking valuable museum artifacts and selling them at huge profits. The ""icemen"" are considered not much above Neanderthals and are kept helpless and at subsistence levels.The iceman hero, Michael Jivar, manages to incur a blood-debt from a highly placed official. He is maneuvered into marrying the niece of the official so that the he can win a political election.My purpose in writing this review is to warn people that this book does NOT end happily. So if that's important to you, don't read it. I was quite disappointed. I thought that since Felice had managed to work several happy romances into her other books that she would have done so in this book. NOT SO!"
2,"Patrick Larkin is hands-down my least favorite author of this series. His books are slow reading and they fail to capture the true character of Jon Smith from the previous books. For instance, in the previous Covert-One books Jon is very careful and very good at his job; now he is clumsy and keeps making mistakes that ends up in shootouts. Normally I can finish these books in a couple of days but I've had this for two months now and I'm still just half way through."
2,"The Lounge Lizards are not the best live band. They stand out for their clever songs, which, honestly, are much better presented in a studio setting, where the average picking and okay singing can be put in their best light. If you are new to this band, spend your money on one of their excellent studio albums."
2,"I was very disappointed by the latest book of Michael Crichton, of whom I am a great fan. What I appreciated in his earlier books was the capacity to treat various issues (about society, science, ethics) in a highly entertaining way. But his latest book seams to have been wrote more for the movie that inevitable will follow rather than to convey some idea. The story is packed with action and centered on a group of American students sent beck to Medieval Europe. But the ploy is weak and highly predictable, with the group going through fights with Medieval knights as easily as having a game of Ping Pong, and ultimately the story start to repeat it-self, with the end where ""the bad guy"" will pay for his arrogance."
2,"""The Go-Getter"" was not the movie its Trailer suggested. There was a consistent story and competent acting, but parts seemed contrived and unrealistic. After a while watching, both of us yawned and wondered how much longer the movie was. If you are killing time, maybe a good item, but the pace was slow, no real drama nor adventure. Could be titled ""Pacing Through Life After Stealing a Car"". Not a recommended buy."
2,"Compared to it`s cousin ""Scream"", ""I Know What You Did Last Summer"" (long enough title?) is pretty god-awful. First off, it was totally blatant that the film tried to live up to Scream`s quality, but it fails miserably. 2 out of the 4 lead actors can`t act (It`s pretty obvious who), and the plot is pretty vapid and stupid. In fact, the plot is an example of what ""Scream"" jeered at. ""IKWYDLS"" has the basic running through the woods, killer with hook, unexpected jumps, ""open the door!"" substance that gets tiring, FAST. The only positive thing about the movie is it kept the gore to a minimum."
2,"Aside from a suspenseful sequence with Courtney Cox trapped in a recording studio, this movie is just terrible. Jerry O'Connell tries valiantly, and Courtney and David are fun to watch together, but this sequel forgets that it isn't satire if it's just as bad as the thing it's satirizing (like.. oh.. Friday the 13th Part 5). But worst of all is the ending: beyond stupid, it drags and drags and drags... how can any of the fans of this movie bear to sit through yet another LOOOOOOOOOOOOOOOONG ""Why I had to do it"" explanation by the killers? It's not funny, it's just plain BAD."
2,Some people might not be interested in this book.The first time a read it it was great.The second boring.
2,"These stock pots are a good size, but much too lightwgt for my purposes. for an extra ten dollars I purchased, from amazon by the way, a much heavier 18/8 pot with five-layer bottom. They are probably good for someone who is able to spend the time in the kitchen while cooking is in progress, and needs something budget-minded.Concord 18/10 Stainless Steel 20 Quart Stock Pot With Glass Lid"
2,"This is a poorly presented ""training"" video. The various participants spoke off the cuff. That was fine for demonstrators of various abilities, but the main participants were mainly interested in pushing the product.There appeared to be no script and no editing. More than a few times a club face was described as showing something, but the camera angle did not show what was intended.I used the ""transferable impact ink"" pen and after about 8 hits, the pen was dry and I could not mark any more balls. I tried to send an email to the company about this but was unsuccessful."
2,"Some Funny moments and some good stories, but way too short. The type setting and tons of pictures left you with the impression of a college sophmore trying to pass off an essay by volume. I had the feeling Bill wrote this in his spare time to fulfill a contract. It's got that disconnected feel of ""I've got a couple of minutes, I'll work on the book""I love Murray, but this was a real dissapointment"
2,"There are people who have died before seeing the ending of this story! Loyal fans for years, and years, and years. I wont be one of them.I got about halfway through Book 10, closed the cover in disgust. I no longer had patience or interest in going one page further."
2,"I love the concept of this (with the steam basket) and being able to cook an entire meal at once, but this product barely works. I push the button down to cook and the light flickers. I must repeatedly set it until it will cook. I'd advise you to either buy another brand or only buy this from a store so you can return it if it's not working properly."
2,It'd be okay to rent but not worth it to purchase. Not as humorous as the preview let on and cursing was a little excessive.
2,"Oh boy! I was expecting suspense from this book, but no, not enough of that to be classified under this category. Apart from the lack of proper dose of so call suspense, a few major drawbacks I found were that the story line was loose and flat. The authoress introduced too many characters in the story that it distracted readers and could lost their focus. If this book was a borrowed book, I would have stopped reading it after the first few chapters. However, since I paid every penny for it, I tried very hard, really very hard to finish it hoping something good and grasping would turn out eventually - telling myself that the money was not badly spent.Although the book was disappointing to me, I am giving it a 2-star because I think I have to be fair in giving the authoress credit of writing so many words, and her effort behind of creating so unneccesary distracting side stories.Sorry! I will not buy another book by Susie Moloney."
2,"I purchased this book on the basis of reviews that said it gave new insight into the workings of U.S. juries (which have certainly been mystifying of late in highly publicized trials). The author is so self-involved and pretentious, however, that all the musings are through a glass darkly. He considers himself a jury of one with regard to his fellow jurors, the officers of the court, and the entire judicial system, and he strives with the single-mindedness of a bad graduate student to fit his experience into his academic intellectual constructs. The judge, and some of the other jurors, in the case must have found him laughable. The weird ""true crime"" underpinnings of the ""intellectual"" gloss remind me of Victorian painters who disguised their lasciviousness in Greek and Roman props. A big disappointment."
2,"This is a poor Spider-Man story. Marvel simply took many of its popular charectars and had them slug it out for 14 issues. If you are interested in Spider-Man, I suggest you buy Fearful Symmetry or Hobgoblin Lives."
2,"I found this encyclopedia to be boring, overlong and slackly written"
2,"The Nanny Diaries in theory was a really good idea--exposing the lives of insanely rich Manhattan socialites and their lack of care for their children, etc, and what they put their nannies through. The intro (about the first 5 pages) was perhaps the best part of the book, excellently executed with a style and grace lacking in the rest of the book. The rest of the book really isn't that bad, but the writing style drags it down. It is written almost like a teenage-girl would talk, and it gets incredibly annoying. You find the authors saying things like "" OH my ..., there goes my Harvard HOTTIE! OMG he is so cute!"" etc, and it just takes away from the story. This book could have really said something about this secret subculture of ignorant rich parents, but instead is ruined by its show of idiotic language."
2,"I am not one to leave books unfinished, so I plowed ahead with this one, but it would have been easy to walk away from this ""Sex in the City"" meets ""Nancy Drew"" groaner at any point in this thin plot. It very much reminded me of the dinky paperbacks I loved as a preteen, where the heroine always had an adventure of some sort and then reluctantly fell for the last guy she would have expected. The book borrows heavily from the character set-up of Sex in the City (although projecting the supporting characters down the altar) without the finesse -- I lost track of how many times the phrase ""multiple orgasm"" is used (the pursuit of which might be considered the theme of the book). If you want fluff, you'd be better off in front of the tube. If you want a thoughful, sexy, well-paced novel: you'll have to keep looking. How I wish I had!"
2,I'm in love with the books and looked forward to seeing the dvd's as they had great reviews on NPR. I was so looking forward to seeing this movie. The quality was horrible. The dvd kept skipping and even reverted to English dubbing from the Swedish subtitles on its own. I don't know if this was because the dvd was produced in Mexico or what. I will have a difficult time buying a dvd from Amazon again.
2,The only problem with these is that when I went to cut my son's hair along his neck line it actually cut his skin and caused him to bleed. I have to use the small trimmer for finishing touches. Also it appears that the blade is crooked. I will probably remove the two large screws and see if there is any way to straighten them out rather than deal with the huge headache of trying to return the thing.
2,It hurts my wrist to slip this on and off. It would have been much better if it had a velco strip or something where you could wrap it around the wrist instead of having to force it on.
2,"Physics major from Purdue U.Author fails to have enough examples worked out as well as solutions to exorcises. Without feedback from the book, one is required to waste a great deal of time confiming solutions.A detailed solution guide would complete this text, if one existed! I encourage anyone to write one."
2,"Benson has managed to remind me of Dan Brown, with all of the bad writing and none of the interesting research. The premise seemed interesting--tale set in the future and the past, with similar events.Unfortunately, the writing was so bad that I, as a respectable Creative Writing major at a university, could not get through more than the first five pages. If you like endless cliches, bad dialogue, and thousands of thoughts in italics, pick up the new John Grisham and skip this mediocre tale."
2,Received the set promptly after ordering. Washed the sheets before using. Removed the fitted sheet from the dryer and the pockets were coming apart at two corners. Had to sew up the pockets before we could use them. Don't expect the sheets will last thru the up coming winter. Would not buy again!
2,"No, I'm not mike jones, but that's about what the album sounds like.Never in history has a rapper mumbled this much, and he talks about the same bland and stupid topics adressed in EVERY SINGLE MOTHER F**KING RAP ALBUM SINCE 1994!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'm starting to think maybe these rock fans are right. Maybe rap really is mindless garbage. I mean I'm not counting the good rappers, like Nas, 2pac, Outkast, etc. But, I AM talking about dumb ones like Lil' Jon, and all the other ones with ""Lil'"" in their name. They all suck c*ck. Next thing you know he'll be calling himself Lil Mike. Ha ha, can't wait to see that happen...."
